MF,FinalBMIS,Orig_RSD,Batch,FinalRSD,SampID,runDate,type,samp,replicate,Area,Adjusted_Area
Homarine,"Homarine, 2H3",0.04162141734034132,Diatom,0.0032507793395658226,211215_Smp_Pt_C_pos,211215,Smp,Pt,C,487894,385486.99383525865
Homarine,"Homarine, 2H3",0.04162141734034132,Diatom,0.0032507793395658226,211215_Smp_Pt_F_pos,211215,Smp,Pt,F,360106,297582.21186547354
Homarine,"Homarine, 2H3",0.04162141734034132,Diatom,0.0032507793395658226,211215_Smp_To_A_pos,211215,Smp,To,A,499283360,469392646.73945856
Homarine,"Homarine, 2H3",0.04162141734034132,Diatom,0.0032507793395658226,211215_Smp_To_B_pos,211215,Smp,To,B,547452096,553360765.1241395
Homarine,"Homarine, 2H3",0.04162141734034132,Diatom,0.0032507793395658226,211215_Smp_To_C_pos,211215,Smp,To,C,598787392,562001843.4478663
Homarine,"Homarine, 2H3",0.04162141734034132,Diatom,0.0032507793395658226,211215_Smp_Tp_A_pos,211215,Smp,Tp,A,6833534464,6153704306.977634
Homarine,"Homarine, 2H3",0.04162141734034132,Diatom,0.0032507793395658226,211215_Smp_Tp_E_pos,211215,Smp,Tp,E,3401115392,3020439245.2294025
Homarine,"Homarine, 2H3",0.04162141734034132,Diatom,0.0032507793395658226,211215_Smp_Tp_F_pos,211215,Smp,Tp,F,4138140416,3656264196.223071
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Poo_TruePooDinosGreens_Full1,211218,Poo,TruePooDinosGreens,Full1,140525,130530.74462248513
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Poo_TruePooDinosGreens_Full2,211218,Poo,TruePooDinosGreens,Full2,48579,44773.21750166798
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Poo_TruePooDinosGreens_Full3,211218,Poo,TruePooDinosGreens,Full3,58141,52769.743806515726
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Poo_TruePooDinosGreens_Half1,211218,Poo,TruePooDinosGreens,Half1,72580,129638.47372476463
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Poo_TruePooDinosGreens_Half2,211218,Poo,TruePooDinosGreens,Half2,53228,93774.79771271134
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Poo_TruePooDinosGreens_Half3,211218,Poo,TruePooDinosGreens,Half3,42071,72230.19161737585
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Blk_MediaBlk_21_pos,211218,Blk,MediaBlk,21,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Blk_MediaBlk_49_pos,211218,Blk,MediaBlk,49,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Blk_MediaBlk_71_pos,211218,Blk,MediaBlk,71,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Blk_MediaBlk_3430_pos,211218,Blk,MediaBlk,3430,6495,6616.748691221143
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Blk_MediaBlk_N_pos,211218,Blk,MediaBlk,N,4581,4532.602812854001
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Blk_MediaBlk_O_pos,211218,Blk,MediaBlk,O,2323,2354.4206943311974
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_449_A_pos,211218,Smp,449,A,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_449_B_pos,211218,Smp,449,B,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_449_C_pos,211218,Smp,449,C,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1314_A_pos,211218,Smp,1314,A,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1314_B_pos,211218,Smp,1314,B,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1314_C_pos,211218,Smp,1314,C,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1545_A_pos,211218,Smp,1545,A,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1545_B_pos,211218,Smp,1545,B,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1545_C_pos,211218,Smp,1545,C,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1771_A_pos,211218,Smp,1771,A,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1771_B_pos,211218,Smp,1771,B,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_1771_C_pos,211218,Smp,1771,C,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_2021_A_pos,211218,Smp,2021,A,777731,803434.7584069518
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_2021_B_pos,211218,Smp,2021,B,632293,599677.7923836667
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_2021_C_pos,211218,Smp,2021,C,178547,162380.93661875345
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_3430_A_pos,211218,Smp,3430,A,9791,8998.559229886361
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_3430_B_pos,211218,Smp,3430,B,0,0
Homarine,"Homarine, 2H3",0.41988994854493766,Dino_Green,0.42655765348830343,211218_Smp_3430_C_pos,211218,Smp,3430,C,7933,7861.621246102734
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Blk_MediaBlk_C_pos,220104,Blk,MediaBlk,C,0,0
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Blk_MediaBlk_H_pos,220104,Blk,MediaBlk,H,5368,5025.618840798636
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Blk_MediaBlk_LInoSi_pos,220104,Blk,MediaBlk,LInoSi,0,0
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Blk_MediaBlk_RAC5_pos,220104,Blk,MediaBlk,RAC5,0,0
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Poo_TruePooHaptophytes_Full1,220104,Poo,TruePooHaptophytes,Full1,817455808,694139233.3725911
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Poo_TruePooHaptophytes_Full2,220104,Poo,TruePooHaptophytes,Full2,838134400,693731819.1886644
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Poo_TruePooHaptophytes_Full3,220104,Poo,TruePooHaptophytes,Full3,774708160,696312616.6888113
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Poo_TruePooHaptophytes_Half1,220104,Poo,TruePooHaptophytes,Half1,397881184,691277009.7426139
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Poo_TruePooHaptophytes_Half2,220104,Poo,TruePooHaptophytes,Half2,429598592,693722750.5571793
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Poo_TruePooHaptophytes_Half3,220104,Poo,TruePooHaptophytes,Half3,391524160,690396030.2686555
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_116-1_A_pos,220104,Smp,116-1,A,0,0
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_116-1_B_pos,220104,Smp,116-1,B,5428,5248.3858497048
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_116-1_C_pos,220104,Smp,116-1,C,3661,3932.7425199654226
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_371_A_pos,220104,Smp,371,A,97336360,99016283.63932763
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_371_B_pos,220104,Smp,371,B,107509200,107121077.37667681
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_371_C_pos,220104,Smp,371,C,85838344,80592960.1530849
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_2090_A_pos,220104,Smp,2090,A,0,0
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_2090_B_pos,220104,Smp,2090,B,8160,8394.104979794349
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_2090_C_pos,220104,Smp,2090,C,14976,13722.915609016038
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Ca_A_pos,220104,Smp,Ca,A,1344595456,1377353448.0853693
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Ca_B_pos,220104,Smp,Ca,B,1409528704,1337605246.856785
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Ca_C_pos,220104,Smp,Ca,C,1276442496,1224905327.5646276
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Cr_A_pos,220104,Smp,Cr,A,84379768,83969758.80121557
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Cr_B_pos,220104,Smp,Cr,B,77028904,71242161.38926764
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Cr_C_pos,220104,Smp,Cr,C,77310472,71943189.6497022
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Cs_A_pos,220104,Smp,Cs,A,3881945856,3578073694.410751
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Cs_B_pos,220104,Smp,Cs,B,4110402816,4146709443.5869265
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_Cs_C_pos,220104,Smp,Cs,C,3868129792,4017902652.0090747
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_P3_A_pos,220104,Smp,P3,A,17039,15817.776264658267
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_P3_B_pos,220104,Smp,P3,B,14786,14164.203188244472
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_P3_C_pos,220104,Smp,P3,C,0,0
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_P5-5_A_pos,220104,Smp,P5-5,A,12788,12406.618826410953
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_P5-5_B_pos,220104,Smp,P5-5,B,0,0
Homarine,"Homarine, 2H3",0.04061746866771131,Haptophyte,0.0030709548176954186,220104_Smp_P5-5_C_pos,220104,Smp,P5-5,C,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Blk_MediaBlk_A_pos,220111,Blk,MediaBlk,A,24488,24488
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Blk_MediaBlk_AMS_pos,220111,Blk,MediaBlk,AMS,15355,15355
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Blk_MediaBlk_AOA_pos,220111,Blk,MediaBlk,AOA,7969,7969
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Blk_MediaBlk_B_pos,220111,Blk,MediaBlk,B,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Poo_TruePooBacteria_Full1,220111,Poo,TruePooBacteria,Full1,1572897,1572897
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Poo_TruePooBacteria_Full2,220111,Poo,TruePooBacteria,Full2,1532983,1532983
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Poo_TruePooBacteria_Full3,220111,Poo,TruePooBacteria,Full3,1511974,1511974
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Poo_TruePooBacteria_Half1,220111,Poo,TruePooBacteria,Half1,849031,1698062
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Poo_TruePooBacteria_Half2,220111,Poo,TruePooBacteria,Half2,1149316,2298632
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Poo_TruePooBacteria_Half3,220111,Poo,TruePooBacteria,Half3,840974,1681948
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_DSS3_A_pos,220111,Smp,DSS3,A,405051,405051
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_DSS3_B_pos,220111,Smp,DSS3,B,312119,312119
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_DSS3_C_pos,220111,Smp,DSS3,C,644170,644170
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_Och_A_pos,220111,Smp,Och,A,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_Och_B_pos,220111,Smp,Och,B,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_Och_C_pos,220111,Smp,Och,C,24224,24224
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA7_A_pos,220111,Smp,SA7,A,47104,47104
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA7_B_pos,220111,Smp,SA7,B,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA7_C_pos,220111,Smp,SA7,C,28334,28334
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA11_A_pos,220111,Smp,SA11,A,571851,571851
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA11_B_pos,220111,Smp,SA11,B,881154,881154
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA11_C_pos,220111,Smp,SA11,C,288845,288845
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA16_A_pos,220111,Smp,SA16,A,4116702,4116702
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA16_B_pos,220111,Smp,SA16,B,924024,924024
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA16_C_pos,220111,Smp,SA16,C,1462420,1462420
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA36_A_pos,220111,Smp,SA36,A,659350,659350
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA36_B_pos,220111,Smp,SA36,B,1147878,1147878
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA36_C_pos,220111,Smp,SA36,C,1036763,1036763
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA42_A_pos,220111,Smp,SA42,A,1527795,1527795
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA44_B_pos,220111,Smp,SA44,B,3795679,3795679
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA44_C_pos,220111,Smp,SA44,C,3312564,3312564
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA48_A_pos,220111,Smp,SA48,A,427959,427959
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA48_B_pos,220111,Smp,SA48,B,502875,502875
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA48_C_pos,220111,Smp,SA48,C,952978,952978
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA53_A_pos,220111,Smp,SA53,A,1771178,1771178
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA53_B_pos,220111,Smp,SA53,B,2142556,2142556
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA53_C_pos,220111,Smp,SA53,C,2064764,2064764
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA55_A_pos,220111,Smp,SA55,A,125202,125202
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA55_B_pos,220111,Smp,SA55,B,162245,162245
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA55_C_pos,220111,Smp,SA55,C,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA59_A_pos,220111,Smp,SA59,A,98658,98658
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA59_B_pos,220111,Smp,SA59,B,455722,455722
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA59_C_pos,220111,Smp,SA59,C,145591,145591
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA60_A_pos,220111,Smp,SA60,A,8382,8382
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SA60_B_pos,220111,Smp,SA60,B,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SCM1_Exp1_pos,220111,Smp,SCM1,Exp1,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SCM1_Exp2_pos,220111,Smp,SCM1,Exp2,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SCM1_Exp3_pos,220111,Smp,SCM1,Exp3,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SCM1_St1_pos,220111,Smp,SCM1,St1,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SCM1_St2_pos,220111,Smp,SCM1,St2,11432,11432
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SCM1_St3_pos,220111,Smp,SCM1,St3,0,0
Proline betaine,Inj_vol,0.17218274184775267,Bacteria,0.17218274184775267,220111_Smp_SCM1_St4_pos,220111,Smp,SCM1,St4,18694,18694
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211102_Poo_TruePooCyanos_Full1,211102,Poo,TruePooCyanos,Full1,1877776,1877776
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211102_Poo_TruePooCyanos_Full2,211102,Poo,TruePooCyanos,Full2,1839080,1839080
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211102_Poo_TruePooCyanos_Full3,211102,Poo,TruePooCyanos,Full3,1947015,1947015
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211102_Poo_TruePooCyanos_Half1,211102,Poo,TruePooCyanos,Half1,1099446,2198892
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211102_Poo_TruePooCyanos_Half2,211102,Poo,TruePooCyanos,Half2,1046542,2093084
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211102_Poo_TruePooCyanos_Half3,211102,Poo,TruePooCyanos,Half3,1082403,2164806
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Blk_MediaBlk_1314P_pos,211221,Blk,MediaBlk,1314P,33921,33921
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Blk_MediaBlk_A_pos,211221,Blk,MediaBlk,A,46643,46643
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Blk_MediaBlk_As9601_pos,211221,Blk,MediaBlk,As9601,19718,19718
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Blk_MediaBlk_C_pos,211221,Blk,MediaBlk,C,96842,96842
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Blk_MediaBlk_Nat_pos,211221,Blk,MediaBlk,Nat,18315,18315
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_1314P_A_pos,211221,Smp,1314P,A,0,0
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_1314P_B_pos,211221,Smp,1314P,B,15170,15170
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_1314P_C_pos,211221,Smp,1314P,C,0,0
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_7803_B_pos,211221,Smp,7803,B,444633,444633
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_7803_F_pos,211221,Smp,7803,F,336516,336516
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_8102_A_pos,211221,Smp,8102,A,113000,113000
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_8102_F_pos,211221,Smp,8102,F,100470,100470
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_8501_B_pos,211221,Smp,8501,B,6567694,6567694
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_8501_C_pos,211221,Smp,8501,C,10552407,10552407
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_8501_D_pos,211221,Smp,8501,D,8152022,8152022
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_As9601_A_pos,211221,Smp,As9601,A,15140,15140
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_As9601_B_pos,211221,Smp,As9601,B,8031,8031
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_As9601_C_pos,211221,Smp,As9601,C,0,0
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_MED4_D_pos,211221,Smp,MED4,D,24959,24959
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_MED4_E_pos,211221,Smp,MED4,E,27040,27040
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_MED4_F_pos,211221,Smp,MED4,F,19765,19765
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_Nat_A_pos,211221,Smp,Nat,A,22301,22301
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_Nat_B_pos,211221,Smp,Nat,B,16863,16863
Proline betaine,Inj_vol,0.07559400588249576,Cyano,0.07559400588249576,211221_Smp_Nat_C_pos,211221,Smp,Nat,C,9666,9666
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Poo_TruePooDiatoms_Full1,211215,Poo,TruePooDiatoms,Full1,6580719,6580719
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Poo_TruePooDiatoms_Full2,211215,Poo,TruePooDiatoms,Full2,6944378,6944378
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Poo_TruePooDiatoms_Full3,211215,Poo,TruePooDiatoms,Full3,6979838,6979838
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Poo_TruePooDiatoms_Half1,211215,Poo,TruePooDiatoms,Half1,3537649,7075298
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Poo_TruePooDiatoms_Half2,211215,Poo,TruePooDiatoms,Half2,3846440,7692880
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Poo_TruePooDiatoms_Half3,211215,Poo,TruePooDiatoms,Half3,3698874,7397748
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Blk_MediaBlk_A_pos,211215,Blk,MediaBlk,A,62435,62435
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Blk_MediaBlk_B_pos,211215,Blk,MediaBlk,B,28541,28541
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Blk_MediaBlk_Fc_pos,211215,Blk,MediaBlk,Fc,81535,81535
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Blk_MediaBlk_Pc55x_pos,211215,Blk,MediaBlk,Pc55x,96964,96964
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Blk_MediaBlk_Z_pos,211215,Blk,MediaBlk,Z,146813,146813
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Cy_A_pos,211215,Smp,Cy,A,13864750,13864750
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Cy_B_pos,211215,Smp,Cy,B,12812536,12812536
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Cy_C_pos,211215,Smp,Cy,C,17309332,17309332
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Fc_A_pos,211215,Smp,Fc,A,95957,95957
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Fc_B_pos,211215,Smp,Fc,B,64094,64094
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Fc_C_pos,211215,Smp,Fc,C,129506,129506
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Np_A_pos,211215,Smp,Np,A,467144,467144
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Np_C_pos,211215,Smp,Np,C,150491,150491
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Np_F_pos,211215,Smp,Np,F,231464,231464
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Pc55x_A_pos,211215,Smp,Pc55x,A,583675,583675
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Pc55x_B_pos,211215,Smp,Pc55x,B,482108,482108
Proline betaine,Inj_vol,0.054394675417028956,Diatom,0.054394675417028956,211215_Smp_Pc55x_C_pos,211215,Smp,Pc55x,C,74123,74123
