Rep,Compound,Area,Batch
211221_Std_H2OinMatrix_1,Dimethylsulfonioacetate,NA,Cyano
211221_Std_H2OinMatrix_2,Dimethylsulfonioacetate,NA,Cyano
211102_Poo_TruePooCyanos_Full1,Dimethylsulfonioacetate,NA,Cyano
211102_Poo_TruePooCyanos_Full2,Dimethylsulfonioacetate,NA,Cyano
211102_Poo_TruePooCyanos_Full3,Dimethylsulfonioacetate,NA,Cyano
211102_Poo_TruePooCyanos_Half1,Dimethylsulfonioacetate,NA,Cyano
211102_Poo_TruePooCyanos_Half2,Dimethylsulfonioacetate,NA,Cyano
211102_Poo_TruePooCyanos_Half3,Dimethylsulfonioacetate,NA,Cyano
211221_Blk_MediaBlk_1314P_pos,Dimethylsulfonioacetate,6692,Cyano
211221_Blk_MediaBlk_A_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Blk_MediaBlk_As9601_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Blk_MediaBlk_C_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Blk_MediaBlk_Nat_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_1314P_A_pos,Dimethylsulfonioacetate,4465,Cyano
211221_Smp_1314P_B_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_1314P_C_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_7803_B_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_7803_F_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_8102_A_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_8102_F_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_8501_B_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_8501_C_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_8501_D_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_As9601_A_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_As9601_B_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_As9601_C_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_MED4_D_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_MED4_E_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_MED4_F_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_Nat_A_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_Nat_B_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Smp_Nat_C_pos,Dimethylsulfonioacetate,NA,Cyano
211221_Std_4uMStdsMix1InH2O_1,Dimethylsulfoniopropionate,264319,Cyano
211221_Std_4uMStdsMix1InH2O_2,Dimethylsulfoniopropionate,59190,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Dimethylsulfoniopropionate,107329,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Dimethylsulfoniopropionate,226705,Cyano
211221_Std_4uMStdsMix2InH2O_1,Dimethylsulfoniopropionate,1282997120,Cyano
211221_Std_4uMStdsMix2InH2O_2,Dimethylsulfoniopropionate,1624086528,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Dimethylsulfoniopropionate,892947520,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Dimethylsulfoniopropionate,835553728,Cyano
211221_Std_H2OinMatrix_1,Dimethylsulfoniopropionate,479069,Cyano
211221_Std_H2OinMatrix_2,Dimethylsulfoniopropionate,104300,Cyano
211102_Poo_TruePooCyanos_Full1,Dimethylsulfoniopropionate,174760,Cyano
211102_Poo_TruePooCyanos_Full2,Dimethylsulfoniopropionate,321005,Cyano
211102_Poo_TruePooCyanos_Full3,Dimethylsulfoniopropionate,399399,Cyano
211102_Poo_TruePooCyanos_Half1,Dimethylsulfoniopropionate,154016,Cyano
211102_Poo_TruePooCyanos_Half2,Dimethylsulfoniopropionate,235286,Cyano
211102_Poo_TruePooCyanos_Half3,Dimethylsulfoniopropionate,133664,Cyano
211221_Blk_MediaBlk_1314P_pos,Dimethylsulfoniopropionate,0,Cyano
211221_Blk_MediaBlk_A_pos,Dimethylsulfoniopropionate,13731,Cyano
211221_Blk_MediaBlk_As9601_pos,Dimethylsulfoniopropionate,32478,Cyano
211221_Blk_MediaBlk_C_pos,Dimethylsulfoniopropionate,0,Cyano
211221_Blk_MediaBlk_Nat_pos,Dimethylsulfoniopropionate,0,Cyano
211221_Smp_1314P_A_pos,Dimethylsulfoniopropionate,64457,Cyano
211221_Smp_1314P_B_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_1314P_C_pos,Dimethylsulfoniopropionate,40880,Cyano
211221_Smp_7803_B_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_7803_F_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_8102_A_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_8102_F_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_8501_B_pos,Dimethylsulfoniopropionate,22211,Cyano
211221_Smp_8501_C_pos,Dimethylsulfoniopropionate,4495409,Cyano
211221_Smp_8501_D_pos,Dimethylsulfoniopropionate,0,Cyano
211221_Smp_As9601_A_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_As9601_B_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_As9601_C_pos,Dimethylsulfoniopropionate,58068,Cyano
211221_Smp_MED4_D_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_MED4_E_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_MED4_F_pos,Dimethylsulfoniopropionate,26951,Cyano
211221_Smp_Nat_A_pos,Dimethylsulfoniopropionate,75994,Cyano
211221_Smp_Nat_B_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Smp_Nat_C_pos,Dimethylsulfoniopropionate,NA,Cyano
211221_Std_4uMStdsMix1InH2O_1,Glycine betaine,2825877248,Cyano
211221_Std_4uMStdsMix1InH2O_2,Glycine betaine,3071096576,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Glycine betaine,23737851904,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Glycine betaine,25413146624,Cyano
211221_Std_4uMStdsMix2InH2O_1,Glycine betaine,NA,Cyano
211221_Std_4uMStdsMix2InH2O_2,Glycine betaine,NA,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Glycine betaine,25212633088,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Glycine betaine,22701971456,Cyano
211221_Std_H2OinMatrix_1,Glycine betaine,23464007680,Cyano
211221_Std_H2OinMatrix_2,Glycine betaine,24083933184,Cyano
211102_Poo_TruePooCyanos_Full1,Glycine betaine,29605959680,Cyano
211102_Poo_TruePooCyanos_Full2,Glycine betaine,28994863104,Cyano
211102_Poo_TruePooCyanos_Full3,Glycine betaine,28344209408,Cyano
211102_Poo_TruePooCyanos_Half1,Glycine betaine,21209497600,Cyano
211102_Poo_TruePooCyanos_Half2,Glycine betaine,20982736896,Cyano
211102_Poo_TruePooCyanos_Half3,Glycine betaine,19734392832,Cyano
211221_Blk_MediaBlk_1314P_pos,Glycine betaine,50818468,Cyano
211221_Blk_MediaBlk_A_pos,Glycine betaine,87824840,Cyano
211221_Blk_MediaBlk_As9601_pos,Glycine betaine,95131408,Cyano
211221_Blk_MediaBlk_C_pos,Glycine betaine,109223824,Cyano
211221_Blk_MediaBlk_Nat_pos,Glycine betaine,121755328,Cyano
211221_Smp_1314P_A_pos,Glycine betaine,123693624,Cyano
211221_Smp_1314P_B_pos,Glycine betaine,33086494,Cyano
211221_Smp_1314P_C_pos,Glycine betaine,71764776,Cyano
211221_Smp_7803_B_pos,Glycine betaine,62598537216,Cyano
211221_Smp_7803_F_pos,Glycine betaine,59570786304,Cyano
211221_Smp_8102_A_pos,Glycine betaine,45215076352,Cyano
211221_Smp_8102_F_pos,Glycine betaine,40666533888,Cyano
211221_Smp_8501_B_pos,Glycine betaine,459332352,Cyano
211221_Smp_8501_C_pos,Glycine betaine,651821632,Cyano
211221_Smp_8501_D_pos,Glycine betaine,534677024,Cyano
211221_Smp_As9601_A_pos,Glycine betaine,32666118,Cyano
211221_Smp_As9601_B_pos,Glycine betaine,62518384,Cyano
211221_Smp_As9601_C_pos,Glycine betaine,96069536,Cyano
211221_Smp_MED4_D_pos,Glycine betaine,45911744,Cyano
211221_Smp_MED4_E_pos,Glycine betaine,74281008,Cyano
211221_Smp_MED4_F_pos,Glycine betaine,74828248,Cyano
211221_Smp_Nat_A_pos,Glycine betaine,96161424,Cyano
211221_Smp_Nat_B_pos,Glycine betaine,62826052,Cyano
211221_Smp_Nat_C_pos,Glycine betaine,83331656,Cyano
211221_Std_4uMStdsMix1InH2O_1,Gonyol,7301,Cyano
211221_Std_4uMStdsMix1InH2O_2,Gonyol,NA,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Gonyol,11264,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Gonyol,30100,Cyano
211221_Std_4uMStdsMix2InH2O_1,Gonyol,87225016,Cyano
211221_Std_4uMStdsMix2InH2O_2,Gonyol,107209728,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Gonyol,79036544,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Gonyol,98121288,Cyano
211221_Std_H2OinMatrix_1,Gonyol,48712,Cyano
211221_Std_H2OinMatrix_2,Gonyol,NA,Cyano
211102_Poo_TruePooCyanos_Full1,Gonyol,108728,Cyano
211102_Poo_TruePooCyanos_Full2,Gonyol,107894,Cyano
211102_Poo_TruePooCyanos_Full3,Gonyol,38215,Cyano
211102_Poo_TruePooCyanos_Half1,Gonyol,39409,Cyano
211102_Poo_TruePooCyanos_Half2,Gonyol,NA,Cyano
211102_Poo_TruePooCyanos_Half3,Gonyol,25747,Cyano
211221_Blk_MediaBlk_1314P_pos,Gonyol,141080,Cyano
211221_Blk_MediaBlk_A_pos,Gonyol,NA,Cyano
211221_Blk_MediaBlk_As9601_pos,Gonyol,92741,Cyano
211221_Blk_MediaBlk_C_pos,Gonyol,NA,Cyano
211221_Blk_MediaBlk_Nat_pos,Gonyol,79209,Cyano
211221_Smp_1314P_A_pos,Gonyol,28729,Cyano
211221_Smp_1314P_B_pos,Gonyol,22993,Cyano
211221_Smp_1314P_C_pos,Gonyol,10356,Cyano
211221_Smp_7803_B_pos,Gonyol,NA,Cyano
211221_Smp_7803_F_pos,Gonyol,NA,Cyano
211221_Smp_8102_A_pos,Gonyol,NA,Cyano
211221_Smp_8102_F_pos,Gonyol,NA,Cyano
211221_Smp_8501_B_pos,Gonyol,NA,Cyano
211221_Smp_8501_C_pos,Gonyol,NA,Cyano
211221_Smp_8501_D_pos,Gonyol,NA,Cyano
211221_Smp_As9601_A_pos,Gonyol,142463,Cyano
211221_Smp_As9601_B_pos,Gonyol,55491,Cyano
211221_Smp_As9601_C_pos,Gonyol,NA,Cyano
211221_Smp_MED4_D_pos,Gonyol,NA,Cyano
211221_Smp_MED4_E_pos,Gonyol,NA,Cyano
211221_Smp_MED4_F_pos,Gonyol,NA,Cyano
211221_Smp_Nat_A_pos,Gonyol,40700,Cyano
211221_Smp_Nat_B_pos,Gonyol,146603,Cyano
211221_Smp_Nat_C_pos,Gonyol,28746,Cyano
211221_Std_4uMStdsMix1InH2O_1,Homarine,253459,Cyano
211221_Std_4uMStdsMix1InH2O_2,Homarine,115638,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Homarine,13354028032,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Homarine,14657729536,Cyano
211221_Std_4uMStdsMix2InH2O_1,Homarine,122643064,Cyano
211221_Std_4uMStdsMix2InH2O_2,Homarine,139746768,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Homarine,14388077568,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Homarine,13577155584,Cyano
211221_Std_H2OinMatrix_1,Homarine,13545739264,Cyano
211221_Std_H2OinMatrix_2,Homarine,14311432192,Cyano
211102_Poo_TruePooCyanos_Full1,Homarine,18919120896,Cyano
211102_Poo_TruePooCyanos_Full2,Homarine,18240286720,Cyano
211102_Poo_TruePooCyanos_Full3,Homarine,18214027264,Cyano
211102_Poo_TruePooCyanos_Half1,Homarine,12020651008,Cyano
211102_Poo_TruePooCyanos_Half2,Homarine,11856443392,Cyano
211102_Poo_TruePooCyanos_Half3,Homarine,11959203840,Cyano
211221_Blk_MediaBlk_1314P_pos,Homarine,30122,Cyano
211221_Blk_MediaBlk_A_pos,Homarine,23811,Cyano
211221_Blk_MediaBlk_As9601_pos,Homarine,43367,Cyano
211221_Blk_MediaBlk_C_pos,Homarine,3242,Cyano
211221_Blk_MediaBlk_Nat_pos,Homarine,6670,Cyano
211221_Smp_1314P_A_pos,Homarine,5914,Cyano
211221_Smp_1314P_B_pos,Homarine,4786,Cyano
211221_Smp_1314P_C_pos,Homarine,46990,Cyano
211221_Smp_7803_B_pos,Homarine,830968512,Cyano
211221_Smp_7803_F_pos,Homarine,934457664,Cyano
211221_Smp_8102_A_pos,Homarine,50622697472,Cyano
211221_Smp_8102_F_pos,Homarine,48383385600,Cyano
211221_Smp_8501_B_pos,Homarine,37103924,Cyano
211221_Smp_8501_C_pos,Homarine,9860037,Cyano
211221_Smp_8501_D_pos,Homarine,2497887,Cyano
211221_Smp_As9601_A_pos,Homarine,5499,Cyano
211221_Smp_As9601_B_pos,Homarine,26489,Cyano
211221_Smp_As9601_C_pos,Homarine,0,Cyano
211221_Smp_MED4_D_pos,Homarine,64727,Cyano
211221_Smp_MED4_E_pos,Homarine,44860,Cyano
211221_Smp_MED4_F_pos,Homarine,131341,Cyano
211221_Smp_Nat_A_pos,Homarine,0,Cyano
211221_Smp_Nat_B_pos,Homarine,0,Cyano
211221_Smp_Nat_C_pos,Homarine,126317,Cyano
211221_Std_4uMStdsMix1InH2O_1,Proline betaine,502290208,Cyano
211221_Std_4uMStdsMix1InH2O_2,Proline betaine,542667200,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Proline betaine,507567200,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Proline betaine,554468352,Cyano
211221_Std_4uMStdsMix2InH2O_1,Proline betaine,36148,Cyano
211221_Std_4uMStdsMix2InH2O_2,Proline betaine,1108606,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Proline betaine,1936961,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Proline betaine,2004480,Cyano
211221_Std_H2OinMatrix_1,Proline betaine,1130915,Cyano
211221_Std_H2OinMatrix_2,Proline betaine,1123133,Cyano
211102_Poo_TruePooCyanos_Full1,Proline betaine,1877776,Cyano
211102_Poo_TruePooCyanos_Full2,Proline betaine,1839080,Cyano
211102_Poo_TruePooCyanos_Full3,Proline betaine,1947015,Cyano
211102_Poo_TruePooCyanos_Half1,Proline betaine,1099446,Cyano
211102_Poo_TruePooCyanos_Half2,Proline betaine,1046542,Cyano
211102_Poo_TruePooCyanos_Half3,Proline betaine,1082403,Cyano
211221_Blk_MediaBlk_1314P_pos,Proline betaine,33921,Cyano
211221_Blk_MediaBlk_A_pos,Proline betaine,46643,Cyano
211221_Blk_MediaBlk_As9601_pos,Proline betaine,19718,Cyano
211221_Blk_MediaBlk_C_pos,Proline betaine,96842,Cyano
211221_Blk_MediaBlk_Nat_pos,Proline betaine,18315,Cyano
211221_Smp_1314P_A_pos,Proline betaine,0,Cyano
211221_Smp_1314P_B_pos,Proline betaine,15170,Cyano
211221_Smp_1314P_C_pos,Proline betaine,0,Cyano
211221_Smp_7803_B_pos,Proline betaine,444633,Cyano
211221_Smp_7803_F_pos,Proline betaine,336516,Cyano
211221_Smp_8102_A_pos,Proline betaine,113000,Cyano
211221_Smp_8102_F_pos,Proline betaine,100470,Cyano
211221_Smp_8501_B_pos,Proline betaine,6567694,Cyano
211221_Smp_8501_C_pos,Proline betaine,10552407,Cyano
211221_Smp_8501_D_pos,Proline betaine,8152022,Cyano
211221_Smp_As9601_A_pos,Proline betaine,15140,Cyano
211221_Smp_As9601_B_pos,Proline betaine,8031,Cyano
211221_Smp_As9601_C_pos,Proline betaine,0,Cyano
211221_Smp_MED4_D_pos,Proline betaine,24959,Cyano
211221_Smp_MED4_E_pos,Proline betaine,27040,Cyano
211221_Smp_MED4_F_pos,Proline betaine,19765,Cyano
211221_Smp_Nat_A_pos,Proline betaine,22301,Cyano
211221_Smp_Nat_B_pos,Proline betaine,16863,Cyano
211221_Smp_Nat_C_pos,Proline betaine,9666,Cyano
211221_Std_4uMStdsMix1InH2O_1,Trigonelline,348629696,Cyano
211221_Std_4uMStdsMix1InH2O_2,Trigonelline,386011680,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Trigonelline,358512032,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Trigonelline,378439424,Cyano
211221_Std_4uMStdsMix2InH2O_1,Trigonelline,19010410,Cyano
211221_Std_4uMStdsMix2InH2O_2,Trigonelline,23326712,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Trigonelline,9672955,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Trigonelline,6324778,Cyano
211221_Std_H2OinMatrix_1,Trigonelline,2349855,Cyano
211221_Std_H2OinMatrix_2,Trigonelline,4417072,Cyano
211102_Poo_TruePooCyanos_Full1,Trigonelline,3098035,Cyano
211102_Poo_TruePooCyanos_Full2,Trigonelline,2952753,Cyano
211102_Poo_TruePooCyanos_Full3,Trigonelline,17957726,Cyano
211102_Poo_TruePooCyanos_Half1,Trigonelline,1250207,Cyano
211102_Poo_TruePooCyanos_Half2,Trigonelline,1044495,Cyano
211102_Poo_TruePooCyanos_Half3,Trigonelline,1463494,Cyano
211221_Blk_MediaBlk_1314P_pos,Trigonelline,19218,Cyano
211221_Blk_MediaBlk_A_pos,Trigonelline,50840,Cyano
211221_Blk_MediaBlk_As9601_pos,Trigonelline,82906,Cyano
211221_Blk_MediaBlk_C_pos,Trigonelline,32904,Cyano
211221_Blk_MediaBlk_Nat_pos,Trigonelline,50410,Cyano
211221_Smp_1314P_A_pos,Trigonelline,11811,Cyano
211221_Smp_1314P_B_pos,Trigonelline,10407,Cyano
211221_Smp_1314P_C_pos,Trigonelline,87856,Cyano
211221_Smp_7803_B_pos,Trigonelline,1829295,Cyano
211221_Smp_7803_F_pos,Trigonelline,1603141,Cyano
211221_Smp_8102_A_pos,Trigonelline,1472175,Cyano
211221_Smp_8102_F_pos,Trigonelline,68465936,Cyano
211221_Smp_8501_B_pos,Trigonelline,449612,Cyano
211221_Smp_8501_C_pos,Trigonelline,389405,Cyano
211221_Smp_8501_D_pos,Trigonelline,147074,Cyano
211221_Smp_As9601_A_pos,Trigonelline,66586,Cyano
211221_Smp_As9601_B_pos,Trigonelline,55347,Cyano
211221_Smp_As9601_C_pos,Trigonelline,143145,Cyano
211221_Smp_MED4_D_pos,Trigonelline,130729,Cyano
211221_Smp_MED4_E_pos,Trigonelline,10163,Cyano
211221_Smp_MED4_F_pos,Trigonelline,75834,Cyano
211221_Smp_Nat_A_pos,Trigonelline,6995,Cyano
211221_Smp_Nat_B_pos,Trigonelline,21335,Cyano
211221_Smp_Nat_C_pos,Trigonelline,126021,Cyano
211221_Std_4uMStdsMix1InH2O_1,Trimethylamine N-oxide,608390784,Cyano
211221_Std_4uMStdsMix1InH2O_2,Trimethylamine N-oxide,667329856,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Trimethylamine N-oxide,600092288,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Trimethylamine N-oxide,661868416,Cyano
211221_Std_4uMStdsMix2InH2O_1,Trimethylamine N-oxide,NA,Cyano
211221_Std_4uMStdsMix2InH2O_2,Trimethylamine N-oxide,20098,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Trimethylamine N-oxide,117584,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Trimethylamine N-oxide,17319,Cyano
211221_Std_H2OinMatrix_1,Trimethylamine N-oxide,38527,Cyano
211221_Std_H2OinMatrix_2,Trimethylamine N-oxide,69783,Cyano
211102_Poo_TruePooCyanos_Full1,Trimethylamine N-oxide,277729,Cyano
211102_Poo_TruePooCyanos_Full2,Trimethylamine N-oxide,30157,Cyano
211102_Poo_TruePooCyanos_Full3,Trimethylamine N-oxide,261275,Cyano
211102_Poo_TruePooCyanos_Half1,Trimethylamine N-oxide,153569,Cyano
211102_Poo_TruePooCyanos_Half2,Trimethylamine N-oxide,171050,Cyano
211102_Poo_TruePooCyanos_Half3,Trimethylamine N-oxide,87539,Cyano
211221_Blk_MediaBlk_1314P_pos,Trimethylamine N-oxide,19680,Cyano
211221_Blk_MediaBlk_A_pos,Trimethylamine N-oxide,74759,Cyano
211221_Blk_MediaBlk_As9601_pos,Trimethylamine N-oxide,84313,Cyano
211221_Blk_MediaBlk_C_pos,Trimethylamine N-oxide,4726,Cyano
211221_Blk_MediaBlk_Nat_pos,Trimethylamine N-oxide,25393,Cyano
211221_Smp_1314P_A_pos,Trimethylamine N-oxide,5385,Cyano
211221_Smp_1314P_B_pos,Trimethylamine N-oxide,5166,Cyano
211221_Smp_1314P_C_pos,Trimethylamine N-oxide,3088,Cyano
211221_Smp_7803_B_pos,Trimethylamine N-oxide,6017,Cyano
211221_Smp_7803_F_pos,Trimethylamine N-oxide,11003,Cyano
211221_Smp_8102_A_pos,Trimethylamine N-oxide,9722,Cyano
211221_Smp_8102_F_pos,Trimethylamine N-oxide,3491,Cyano
211221_Smp_8501_B_pos,Trimethylamine N-oxide,4321,Cyano
211221_Smp_8501_C_pos,Trimethylamine N-oxide,6542,Cyano
211221_Smp_8501_D_pos,Trimethylamine N-oxide,6626,Cyano
211221_Smp_As9601_A_pos,Trimethylamine N-oxide,15167,Cyano
211221_Smp_As9601_B_pos,Trimethylamine N-oxide,72649,Cyano
211221_Smp_As9601_C_pos,Trimethylamine N-oxide,24877,Cyano
211221_Smp_MED4_D_pos,Trimethylamine N-oxide,5655,Cyano
211221_Smp_MED4_E_pos,Trimethylamine N-oxide,NA,Cyano
211221_Smp_MED4_F_pos,Trimethylamine N-oxide,18494,Cyano
211221_Smp_Nat_A_pos,Trimethylamine N-oxide,7310,Cyano
211221_Smp_Nat_B_pos,Trimethylamine N-oxide,42438,Cyano
211221_Smp_Nat_C_pos,Trimethylamine N-oxide,19285,Cyano
211215_Std_4uMStdsMix1InH2O_1,beta-Alaninebetaine,250798,Diatom
211215_Std_4uMStdsMix1InH2O_2,beta-Alaninebetaine,267321,Diatom
211215_Std_4uMStdsMix1InMatrix_1,beta-Alaninebetaine,5722523,Diatom
211215_Std_4uMStdsMix1InMatrix_2,beta-Alaninebetaine,3343317,Diatom
211215_Std_4uMStdsMix2InH2O_1,beta-Alaninebetaine,1349039232,Diatom
211215_Std_4uMStdsMix2InH2O_2,beta-Alaninebetaine,1316037504,Diatom
211215_Std_4uMStdsMix2InMatrix_1,beta-Alaninebetaine,1211179264,Diatom
211215_Std_4uMStdsMix2InMatrix_2,beta-Alaninebetaine,1181539200,Diatom
211215_Std_H2OinMatrix_1,beta-Alaninebetaine,3304820,Diatom
211215_Std_H2OinMatrix_2,beta-Alaninebetaine,2995149,Diatom
211215_Poo_TruePooDiatoms_Full1,beta-Alaninebetaine,7191387,Diatom
211215_Poo_TruePooDiatoms_Full2,beta-Alaninebetaine,6025351,Diatom
211215_Poo_TruePooDiatoms_Full3,beta-Alaninebetaine,5384160,Diatom
211215_Poo_TruePooDiatoms_Half1,beta-Alaninebetaine,4069141,Diatom
211215_Poo_TruePooDiatoms_Half2,beta-Alaninebetaine,1616942,Diatom
211215_Poo_TruePooDiatoms_Half3,beta-Alaninebetaine,3481731,Diatom
211215_Blk_MediaBlk_A_pos,beta-Alaninebetaine,139460,Diatom
211215_Blk_MediaBlk_B_pos,beta-Alaninebetaine,20847,Diatom
211215_Blk_MediaBlk_Fc_pos,beta-Alaninebetaine,120658,Diatom
211215_Blk_MediaBlk_Pc55x_pos,beta-Alaninebetaine,22441,Diatom
211215_Blk_MediaBlk_Z_pos,beta-Alaninebetaine,60059,Diatom
211215_Smp_Cy_A_pos,beta-Alaninebetaine,11764466,Diatom
211215_Smp_Cy_B_pos,beta-Alaninebetaine,9971075,Diatom
211215_Smp_Cy_C_pos,beta-Alaninebetaine,11936727,Diatom
211215_Smp_Fc_A_pos,beta-Alaninebetaine,61628,Diatom
211215_Smp_Fc_B_pos,beta-Alaninebetaine,69716,Diatom
211215_Smp_Fc_C_pos,beta-Alaninebetaine,71487,Diatom
211215_Smp_Np_A_pos,beta-Alaninebetaine,155372,Diatom
211215_Smp_Np_C_pos,beta-Alaninebetaine,579302,Diatom
211215_Smp_Np_F_pos,beta-Alaninebetaine,131071,Diatom
211215_Smp_Pc55x_A_pos,beta-Alaninebetaine,290905,Diatom
211215_Smp_Pc55x_B_pos,beta-Alaninebetaine,119132,Diatom
211215_Smp_Pc55x_C_pos,beta-Alaninebetaine,180605,Diatom
211215_Smp_Pt_C_pos,beta-Alaninebetaine,625918,Diatom
211215_Smp_Pt_F_pos,beta-Alaninebetaine,146097,Diatom
211215_Smp_To_A_pos,beta-Alaninebetaine,100901,Diatom
211215_Smp_To_B_pos,beta-Alaninebetaine,55928,Diatom
211215_Smp_To_C_pos,beta-Alaninebetaine,129612,Diatom
211215_Smp_Tp_A_pos,beta-Alaninebetaine,7823571,Diatom
211215_Smp_Tp_E_pos,beta-Alaninebetaine,4520384,Diatom
211215_Smp_Tp_F_pos,beta-Alaninebetaine,5263190,Diatom
211215_Std_4uMStdsMix1InH2O_1,Betonicine,16045,Diatom
211215_Std_4uMStdsMix1InH2O_2,Betonicine,21288,Diatom
211215_Std_4uMStdsMix1InMatrix_1,Betonicine,3053160,Diatom
211215_Std_4uMStdsMix1InMatrix_2,Betonicine,2488674,Diatom
211215_Std_4uMStdsMix2InH2O_1,Betonicine,1988046080,Diatom
211215_Std_4uMStdsMix2InH2O_2,Betonicine,1881487104,Diatom
211215_Std_4uMStdsMix2InMatrix_1,Betonicine,1786790656,Diatom
211215_Std_4uMStdsMix2InMatrix_2,Betonicine,1754777088,Diatom
211215_Std_H2OinMatrix_1,Betonicine,2862404,Diatom
211215_Std_H2OinMatrix_2,Betonicine,2280906,Diatom
211215_Poo_TruePooDiatoms_Full1,Betonicine,4580496,Diatom
211215_Poo_TruePooDiatoms_Full2,Betonicine,4497725,Diatom
211215_Poo_TruePooDiatoms_Full3,Betonicine,3988899,Diatom
211215_Poo_TruePooDiatoms_Half1,Betonicine,2419413,Diatom
211215_Poo_TruePooDiatoms_Half2,Betonicine,2188028,Diatom
211215_Poo_TruePooDiatoms_Half3,Betonicine,2120684,Diatom
211215_Blk_MediaBlk_A_pos,Betonicine,15648,Diatom
211215_Blk_MediaBlk_B_pos,Betonicine,8082,Diatom
211215_Blk_MediaBlk_Fc_pos,Betonicine,0,Diatom
211215_Blk_MediaBlk_Pc55x_pos,Betonicine,0,Diatom
211215_Blk_MediaBlk_Z_pos,Betonicine,0,Diatom
211215_Smp_Cy_A_pos,Betonicine,55400,Diatom
211215_Smp_Cy_B_pos,Betonicine,44719,Diatom
211215_Smp_Cy_C_pos,Betonicine,42845,Diatom
211215_Smp_Fc_A_pos,Betonicine,15894,Diatom
211215_Smp_Fc_B_pos,Betonicine,6102,Diatom
211215_Smp_Fc_C_pos,Betonicine,0,Diatom
211215_Smp_Np_A_pos,Betonicine,39811,Diatom
211215_Smp_Np_C_pos,Betonicine,25298,Diatom
211215_Smp_Np_F_pos,Betonicine,49543,Diatom
211215_Smp_Pc55x_A_pos,Betonicine,4578309,Diatom
211215_Smp_Pc55x_B_pos,Betonicine,5329917,Diatom
211215_Smp_Pc55x_C_pos,Betonicine,3465305,Diatom
211215_Smp_Pt_C_pos,Betonicine,28086876,Diatom
211215_Smp_Pt_F_pos,Betonicine,25237876,Diatom
