Molecule List Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Molecule List
HILIC-Pos_Standards,220623_Std_H2OinMatrix_1,L-Aspartic acid,12.34,492692,0,28049,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_2,L-Aspartic acid,11.91,2952294,0,55436,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full1,L-Aspartic acid,12.28,597255,0,42167,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full2,L-Aspartic acid,12.35,712101,0,40530,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full3,L-Aspartic acid,12,1010798,145934,52599,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half1,L-Aspartic acid,12.33,390732,0,24223,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half2,L-Aspartic acid,12.25,394607,0,26125,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half3,L-Aspartic acid,11.92,692971,399392,29176,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_A,L-Aspartic acid,12.34,329948,0,23912,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_B,L-Aspartic acid,12.23,354175,1427,21323,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_C,L-Aspartic acid,12.17,488455,0,31154,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_A,L-Aspartic acid,12.16,120708,0,13756,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_B,L-Aspartic acid,12.17,251097,0,17150,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_C,L-Aspartic acid,12.16,97613,0,11656,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_A,L-Aspartic acid,12.22,162832,0,12940,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_B,L-Aspartic acid,12.27,283682,0,19889,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_C,L-Aspartic acid,12.13,251921,0,16363,-3.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_A,L-Aspartic acid,12.19,150365,0,12352,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_B,L-Aspartic acid,12.31,62734,0,11068,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_C,L-Aspartic acid,12.73,190445,0,15642,-1.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_1,L-Aspartic acid,12.14,585282,0,36123,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_2,L-Aspartic acid,12.2,795525,0,55002,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_3,L-Aspartic acid,12.14,503950,0,18071,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_4,L-Aspartic acid,12.28,302531,0,19831,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_5,L-Aspartic acid,12.19,647049,0,35702,-3.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_6,L-Aspartic acid,12.16,1147496,0,74596,-3.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_A,L-Aspartic acid,12.25,1011960,0,62623,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_B,L-Aspartic acid,12.85,5728,0,5706,-0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_C,L-Aspartic acid,12.26,434250,0,29991,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_A,L-Aspartic acid,12.22,434867,0,30257,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_B,L-Aspartic acid,12.19,1226901,0,74131,-3.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_C,L-Aspartic acid,12.19,1322838,0,84666,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_A,L-Aspartic acid,12.17,850253,0,48096,-3.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_B,L-Aspartic acid,12.13,1525236,0,92573,-3.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_C,L-Aspartic acid,12.27,1119015,0,71134,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_A,L-Aspartic acid,12.1,2534432,0,169043,-3.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_B,L-Aspartic acid,12.22,1172738,0,75068,-4.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_C,L-Aspartic acid,12.34,2164728,0,163262,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_A,L-Aspartic acid,12.28,805442,34781,65821,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_B,L-Aspartic acid,12.23,848339,0,56608,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_C,L-Aspartic acid,12.16,306287,0,20262,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_A,L-Aspartic acid,12.23,847042,0,62773,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_B,L-Aspartic acid,12.25,564943,0,31822,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_C,L-Aspartic acid,12.2,721453,0,44720,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_A,L-Aspartic acid,12.16,371772,0,22497,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_B,L-Aspartic acid,12.23,587452,0,30479,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_C,L-Aspartic acid,12.2,322465,0,19823,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_A,L-Aspartic acid,12.3,667912,0,43702,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_B,L-Aspartic acid,12.85,5910,0,6079,-4.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_C,L-Aspartic acid,12.29,745252,0,43959,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_A,L-Aspartic acid,12.2,655375,0,46432,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_B,L-Aspartic acid,12.16,735152,0,41271,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_A,L-Aspartic acid,12.19,739423,0,46622,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_B,L-Aspartic acid,12.25,289421,0,22952,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_C,L-Aspartic acid,12.23,388101,0,32487,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_A,L-Aspartic acid,12.27,593083,0,37409,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_B,L-Aspartic acid,12.23,752207,0,46164,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_C,L-Aspartic acid,12.11,1015568,0,61448,-4.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_A,L-Aspartic acid,12.2,512577,0,28736,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_B,L-Aspartic acid,12.28,704162,0,47168,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_C,L-Aspartic acid,12.23,458238,0,35912,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_A,L-Aspartic acid,12.17,413915,0,22279,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_B,L-Aspartic acid,12.23,383129,0,20318,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_C,L-Aspartic acid,12.22,430582,0,25298,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_A,L-Aspartic acid,12.2,490313,0,29875,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_B,L-Aspartic acid,12.28,457635,0,29454,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_C,L-Aspartic acid,12.19,578604,0,38770,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_A,L-Aspartic acid,12.1,497342,0,24000,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_B,L-Aspartic acid,12.13,624793,0,34994,-4.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_C,L-Aspartic acid,12.22,697813,0,47440,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_A,L-Aspartic acid,12.14,753170,0,50776,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_B,L-Aspartic acid,12.23,1052449,0,79269,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_C,L-Aspartic acid,12.25,491610,0,32836,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_A,L-Aspartic acid,12.31,592495,0,36372,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_B,L-Aspartic acid,12.27,806940,0,55224,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_C,L-Aspartic acid,12.28,575273,0,35864,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_1,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_2,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_1,L-Cystathionine,13.06,110001,0,10780,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_2,L-Cystathionine,12.89,33968,0,10761,-0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_1,L-Cystathionine,13.13,38255328,442399,2747957,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_2,L-Cystathionine,12.66,53227616,275428,3231877,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_1,L-Cystathionine,13.13,35698972,338987,2567403,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_2,L-Cystathionine,12.69,60940072,601010,3467184,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_1,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_2,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full1,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full2,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full3,L-Cystathionine,12.85,5744,0,3520,-0.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half1,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half2,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half3,L-Cystathionine,13.32,5123,0,4267,0.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_1,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_2,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_3,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_4,L-Cystathionine,13.54,5677,0,3996,2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_5,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_6,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_B,L-Cystathionine,13.18,4980,0,4736,4.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_C,L-Cystathionine,13.91,4320,0,2814,-1.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_1,L-Cystine,12.64,19731690,0,1322118,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_2,L-Cystine,12.07,16950774,0,761573,-1.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_1,L-Cystine,12.65,20010140,69357,1377070,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_2,L-Cystine,12.12,20403064,519832,879060,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_1,L-Cystine,12.91,90582,0,11016,-4.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_2,L-Cystine,13.04,143367,0,13012,-6.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_1,L-Cystine,12.66,137649,0,20018,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_2,L-Cystine,13,345624,0,17502,-6.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_1,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_2,L-Cystine,13.18,163907,0,16492,-6.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full1,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full2,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full3,L-Cystine,12.78,197737,0,12120,-6.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half1,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half2,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half3,L-Cystine,12.85,152149,0,10798,-7.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_A,L-Cystine,12.19,6228,0,4263,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_C,L-Cystine,12.62,173673,0,16721,-6.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_1,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_2,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_3,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_4,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
