Molecule List Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Molecule List
HILIC-Pos_Standards,220628_Smp_MMQBlk1_B,L-Aspartic acid,12.11,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_A,L-Aspartic acid,12.27,4397679,0,204740,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_B,L-Aspartic acid,12.16,6830092,0,297298,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_C,L-Aspartic acid,12.49,5505110,0,259260,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_A,L-Aspartic acid,12.19,5466962,0,302739,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_B,L-Aspartic acid,12.22,5531989,0,234328,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_C,L-Aspartic acid,12.38,14530277,0,606153,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_A,L-Aspartic acid,11.63,11469359,1813870,603898,-4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_B,L-Aspartic acid,12.2,12794822,0,473844,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_C,L-Aspartic acid,12.29,8866206,0,390696,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_A,L-Aspartic acid,12.28,6975678,0,309361,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_B,L-Aspartic acid,12.26,8960100,0,353190,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_C,L-Aspartic acid,12.37,8263919,0,310835,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_A,L-Aspartic acid,12.25,6502640,0,319451,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_B,L-Aspartic acid,12.25,30750070,4013388,1561527,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_C,L-Aspartic acid,12.05,6582360,0,283333,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_A,L-Aspartic acid,12.14,12886303,0,523139,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_B,L-Aspartic acid,12.26,20006658,1703298,788942,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_C,L-Aspartic acid,12.3,17526330,0,650301,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_A,L-Aspartic acid,12.2,30261550,0,1271670,-3.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_B,L-Aspartic acid,12.28,26006434,0,1070468,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_C,L-Aspartic acid,12.34,32072428,0,1299920,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_A,L-Aspartic acid,12.23,18404318,0,863509,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_B,L-Aspartic acid,12.13,23866106,0,868444,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_C,L-Aspartic acid,12.31,22139118,0,853207,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_A,L-Aspartic acid,12.2,9472566,0,380178,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_B,L-Aspartic acid,12.25,8995204,0,363481,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_C,L-Aspartic acid,12.23,7566995,0,358288,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_A,L-Aspartic acid,12.18,3898460,0,180048,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_B,L-Aspartic acid,12.29,4454482,0,201273,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_C,L-Aspartic acid,12.14,4403134,0,202354,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU20_A,L-Aspartic acid,12.31,24677688,0,985280,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU20_B,L-Aspartic acid,12.31,31815400,1452664,1488473,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU20_C,L-Aspartic acid,12.23,7880371,0,346391,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU21_A,L-Aspartic acid,12.23,3534938,0,179118,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU21_B,L-Aspartic acid,12.31,7209150,0,298887,-3.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU21_C,L-Aspartic acid,12.46,4212381,0,184598,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU22_A,L-Aspartic acid,12.34,2812324,0,134597,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU22_B,L-Aspartic acid,12.34,4854401,0,217665,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU22_C,L-Aspartic acid,12.07,4484374,0,177324,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU23_A,L-Aspartic acid,12.19,2991488,0,142051,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU23_B,L-Aspartic acid,12.36,3569509,0,152427,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU23_C,L-Aspartic acid,12.23,18861038,0,1054102,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU24_A,L-Aspartic acid,12.28,6344899,0,249889,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU24_B,L-Aspartic acid,12.32,15594641,702190,756988,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU24_C,L-Aspartic acid,12.4,3293238,0,155605,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU3_A,L-Aspartic acid,12.17,5577945,0,236762,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU3_B,L-Aspartic acid,12.19,5657076,0,231871,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU3_C,L-Aspartic acid,12.2,4287787,0,175692,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU4_A,L-Aspartic acid,12.37,5238618,0,235512,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU4_B,L-Aspartic acid,12.31,29622852,0,1133339,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU4_C,L-Aspartic acid,12.22,5242297,0,211277,-3.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU5_A,L-Aspartic acid,12.31,16280005,0,643144,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU5_B,L-Aspartic acid,12.25,4491241,0,198752,-3.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU5_C,L-Aspartic acid,12.17,3867473,0,167926,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU6_A,L-Aspartic acid,12.37,3395486,0,161578,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU6_B,L-Aspartic acid,12.32,5921883,0,228448,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU6_C,L-Aspartic acid,12.28,3915891,0,164293,-3.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU7_A,L-Aspartic acid,12.11,3280577,0,157827,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU7_B,L-Aspartic acid,12.2,3702044,0,156472,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU7_C,L-Aspartic acid,12.25,3951183,0,148365,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU8_A,L-Aspartic acid,12.02,3601506,0,212230,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU8_B,L-Aspartic acid,12.34,3878683,0,188452,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU8_C,L-Aspartic acid,12.28,3002713,0,148493,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU9_A,L-Aspartic acid,12.31,4604138,0,209405,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU9_B,L-Aspartic acid,12.23,4712863,0,204161,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU9_C,L-Aspartic acid,12.28,5348330,0,284071,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix1InH2O_1,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix1InH2O_2,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix1InMatrix_1,L-Cystathionine,13.16,135716,64098,15797,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix1InMatrix_2,L-Cystathionine,12.61,274165,0,40016,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix2InH2O_1,L-Cystathionine,12.65,99638960,1612628,4119061,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix2InH2O_2,L-Cystathionine,12.59,18954884,0,790463,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix2InMatrix_1,L-Cystathionine,12.68,95343064,1520774,5143898,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix2InMatrix_2,L-Cystathionine,12.64,19405652,0,1053644,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_H2OinMatrix_1,L-Cystathionine,12.66,2187332,0,159169,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_H2OinMatrix_2,L-Cystathionine,12.67,126417,0,22561,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Full1,L-Cystathionine,12.72,3063536,0,202566,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Full2,L-Cystathionine,12.77,434898,0,43524,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Full3,L-Cystathionine,12.77,513292,0,40678,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Half1,L-Cystathionine,12.67,1986052,0,135502,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Half2,L-Cystathionine,12.79,109455,0,26971,-1.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Half3,L-Cystathionine,12.61,160551,0,26208,-0.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MBlk1_A,L-Cystathionine,12.89,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MBlk1_B,L-Cystathionine,12.8,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MMQBlk1_A,L-Cystathionine,12.86,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MMQBlk1_B,L-Cystathionine,12.92,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_A,L-Cystathionine,12.78,11535,0,8415,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_B,L-Cystathionine,12.79,16831,0,10933,-1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_C,L-Cystathionine,12.88,13817,0,11099,-1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_A,L-Cystathionine,12.71,436974,0,50569,-1.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_B,L-Cystathionine,12.86,312036,0,32559,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_C,L-Cystathionine,12.81,1285101,0,88371,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_A,L-Cystathionine,12.24,877705,0,78456,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_B,L-Cystathionine,12.79,1104163,0,80908,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_C,L-Cystathionine,12.91,660217,0,54849,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_A,L-Cystathionine,12.8,301082,0,37213,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_B,L-Cystathionine,12.88,592744,0,44646,-1.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_C,L-Cystathionine,12.77,398080,0,43008,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_A,L-Cystathionine,12.79,1075827,0,97504,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_B,L-Cystathionine,12.83,9081823,0,545999,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_C,L-Cystathionine,12.71,1475482,0,101299,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_A,L-Cystathionine,12.83,720562,0,62285,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_B,L-Cystathionine,12.79,1212963,0,76412,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_C,L-Cystathionine,12.81,989678,0,65690,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_A,L-Cystathionine,12.79,1345990,0,82321,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_B,L-Cystathionine,12.8,1139742,0,91304,-1.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_C,L-Cystathionine,12.89,1583249,0,131749,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_A,L-Cystathionine,12.79,952552,0,72551,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_B,L-Cystathionine,12.74,1960223,0,136041,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_C,L-Cystathionine,12.8,1472933,0,103646,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_A,L-Cystathionine,12.77,610990,0,56212,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_B,L-Cystathionine,12.89,460875,0,44126,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_C,L-Cystathionine,12.77,538678,0,43427,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_A,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_B,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_C,L-Cystathionine,12.74,43347,0,17318,-0.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU20_A,L-Cystathionine,12.82,2524526,0,129446,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU20_B,L-Cystathionine,12.89,3652581,0,204609,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU20_C,L-Cystathionine,12.82,442174,0,37528,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU21_A,L-Cystathionine,12.86,147486,0,31303,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU21_B,L-Cystathionine,12.83,262515,0,33104,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU21_C,L-Cystathionine,12.83,103329,0,21342,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU22_A,L-Cystathionine,12.89,110607,0,22853,-0.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU22_B,L-Cystathionine,12.77,130920,0,22917,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU22_C,L-Cystathionine,12.8,216456,0,30193,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU23_A,L-Cystathionine,12.85,63295,0,19272,-0.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU23_B,L-Cystathionine,12.84,87410,0,24384,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU23_C,L-Cystathionine,12.82,1594784,0,120140,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU24_A,L-Cystathionine,12.78,148008,0,15616,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU24_B,L-Cystathionine,12.86,838633,0,61130,-1.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU24_C,L-Cystathionine,12.85,35341,0,20405,-0.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU3_A,L-Cystathionine,12.71,26093,0,11223,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU3_B,L-Cystathionine,12.82,13868,0,9111,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU3_C,L-Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU4_A,L-Cystathionine,12.82,16450,0,13998,-1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU4_B,L-Cystathionine,12.79,1540637,0,92083,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU4_C,L-Cystathionine,12.83,73812,0,17892,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU5_A,L-Cystathionine,12.83,559062,0,47035,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU5_B,L-Cystathionine,12.86,17544,0,18869,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU5_C,L-Cystathionine,12.91,13796,0,9206,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU6_A,L-Cystathionine,12.88,33265,0,17428,-0.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU6_B,L-Cystathionine,12.82,170513,0,15338,-1.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU6_C,L-Cystathionine,12.79,31616,0,17428,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU7_A,L-Cystathionine,12.79,53037,0,22294,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU7_B,L-Cystathionine,12.7,29410,0,9071,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU7_C,L-Cystathionine,12.68,39568,0,18231,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU8_A,L-Cystathionine,12.62,289880,0,30517,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU8_B,L-Cystathionine,12.92,182164,0,28728,-1.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU8_C,L-Cystathionine,12.79,109738,0,16831,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU9_A,L-Cystathionine,12.82,172204,0,22368,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU9_B,L-Cystathionine,12.74,268811,0,32170,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU9_C,L-Cystathionine,12.79,300909,0,33137,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix1InH2O_1,L-Cystine,12.08,26314100,3678298,1004664,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix1InH2O_2,L-Cystine,12.05,12244398,0,376082,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix1InMatrix_1,L-Cystine,12.17,23094770,0,1101666,-1.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix1InMatrix_2,L-Cystine,12.11,8121054,0,377500,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix2InH2O_1,L-Cystine,12.05,1106698,0,27739,-4.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix2InH2O_2,L-Cystine,12.79,12778,0,8359,5.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix2InMatrix_1,L-Cystine,13.22,129280,0,11102,-5.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_4uMStdsMix2InMatrix_2,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_H2OinMatrix_1,L-Cystine,12.16,119517,0,12960,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Std_H2OinMatrix_2,L-Cystine,12.23,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Full1,L-Cystine,12.28,134899,0,12884,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Full2,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Full3,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Half1,L-Cystine,13.19,268215,0,11864,-4.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Half2,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Poo_TruePooG3_Half3,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MBlk1_A,L-Cystine,11.8,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MBlk1_B,L-Cystine,11.86,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MMQBlk1_A,L-Cystine,11.81,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MMQBlk1_B,L-Cystine,12.26,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU1_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_A,L-Cystine,12.22,14632,0,10776,3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU10_C,L-Cystine,12.28,191678,0,9385,-4.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU11_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU14_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_B,L-Cystine,12.41,69903,0,9923,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU15_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU16_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU17_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU18_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU19_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_A,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_B,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU2_C,L-Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU20_A,L-Cystine,12.36,78973,0,9896,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220628_Smp_MU20_B,L-Cystine,12.44,87668,0,12600,-4.1,HILIC-Pos_Standards
